Recording_ID,Latitude,Longitude,bout_duration_ms,num_syllables,num_syllable_per_bout_duration_1_ms,largest_syllable_duration_ms,smallest_syllable_duration_ms,avg_syllable_duration_ms,num_unique_syllables,num_syllables_per_num_unique,avg_sylls_upper_freq_Hz,avg_sylls_lower_freq_Hz,max_sylls_freq_Hz,min_sylls_freq_Hz,overall_sylls_freq_range_Hz,largest_sylls_freq_range_Hz,smallest_sylls_freq_range_Hz,avg_sylls_freq_range_Hz,Species,Source
412673,42.0783,-71.2021,1350.15873,13,0.009628498,308.2539683,28.88888889,84.78632479,3,4.333333333,6718.488529,3230.296896,8037.719298,1590.350877,6490.350877,4771.052632,2364.035088,3531.174089,Pipilo erythrophthalmus,XC
412958,41.8605,-88.1756,867.9365079,5,0.00576079,275.8730159,96.50793651,143.3015873,2,2.5,4762.45614,2828.245614,5458.77193,2063.157895,3438.596491,2450,1762.280702,1977.192982,Pipilo erythrophthalmus,XC
412958,41.8605,-88.1756,898.7301587,5,0.005563405,278.0952381,104.7619048,147.9365079,2,2.5,4728.070175,2879.824561,5458.77193,2106.140351,3395.614035,2407.017544,1676.315789,1891.22807,Pipilo erythrophthalmus,XC
413387,42.8623,-71.5059,1327.619048,16,0.01205165,293.015873,14.6031746,58.92857143,5,3.2,6033.662281,4580.317982,7092.105263,2407.017544,4728.070175,3782.45614,386.8421053,1496.326754,Pipilo erythrophthalmus,XC
413387,42.8623,-71.5059,1310.793651,17,0.012969242,304.4444444,12.06349206,53.25863679,7,2.428571429,5668.627451,4260.319917,7049.122807,2407.017544,4685.087719,4126.315789,257.8947368,1451.28999,Pipilo erythrophthalmus,XC
416553,39.017,-84.1259,1313.015873,13,0.00990087,222.8571429,23.80952381,61.85592186,3,4.333333333,4225.506073,3352.631579,5415.789474,2578.947368,2879.824561,2535.964912,515.7894737,915.8569501,Pipilo erythrophthalmus,XC
416553,39.017,-84.1259,1259.68254,12,0.00952621,232.0634921,19.36507937,67.98941799,3,4,4244.517544,3302.48538,5372.807018,2278.070175,3137.719298,2407.017544,558.7719298,985.0146199,Pipilo erythrophthalmus,XC
420839,42.4995,-76.7949,1235.238095,11,0.008905166,163.1746032,29.52380952,83.78066378,3,3.666666667,4286.523126,2903.269537,5415.789474,2535.964912,2922.807018,2364.035088,214.9122807,1426.236045,Pipilo erythrophthalmus,XC
420839,42.4995,-76.7949,1259.68254,7,0.005556956,230.1587302,95.87301587,139.047619,2,3.5,4955.263158,2806.140351,5415.789474,2578.947368,2879.824561,2578.947368,1289.473684,2192.105263,Pipilo erythrophthalmus,XC
420913,42.5053,-76.784,1168.571429,12,0.010268949,205.7142857,19.68253968,70.71428571,4,3,5283.260234,3302.48538,7092.105263,2020.175439,5114.912281,2535.964912,472.8070175,2023.75731,Pipilo erythrophthalmus,XC
420913,42.5053,-76.784,1097.460317,11,0.010023141,190.7936508,20,58.9033189,5,2.2,5146.172249,3563.636364,6705.263158,1977.192982,4771.052632,2621.929825,472.8070175,1625.518341,Pipilo erythrophthalmus,XC
426246,27.5691,-81.086,1139.047619,10,0.008779264,158.4126984,61.26984127,89.04761905,2,5,5299.736842,2884.122807,5888.596491,2664.912281,3266.666667,2621.929825,2235.087719,2458.596491,Pipilo erythrophthalmus,XC
426246,27.5691,-81.086,1103.809524,10,0.009059534,166.984127,47.61904762,87.42857143,2,5,5183.684211,2909.912281,6060.526316,2621.929825,3481.578947,2664.912281,1332.45614,2316.754386,Pipilo erythrophthalmus,XC
429255,45.524,-93.712,1223.492063,6,0.004903996,306.3492063,102.5396825,149.2063492,3,2,4871.345029,3768.128655,5802.631579,2793.859649,3051.754386,1762.280702,558.7719298,1146.19883,Pipilo erythrophthalmus,XC
429255,45.524,-93.712,1237.142857,7,0.005658199,236.5079365,43.80952381,110.7029478,4,1.75,4611.403509,3696.491228,5845.614035,2793.859649,3094.736842,1633.333333,257.8947368,957.8947368,Pipilo erythrophthalmus,XC
429256,45.524,-93.712,1292.063492,7,0.00541769,285.7142857,74.28571429,116.0090703,3,2.333333333,4844.736842,3837.719298,5802.631579,2793.859649,3051.754386,1676.315789,558.7719298,1050,Pipilo erythrophthalmus,XC
429256,45.524,-93.712,1351.746032,7,0.005178488,280,89.84126984,138.9115646,3,2.333333333,4893.859649,3500,5802.631579,2750.877193,3094.736842,2149.122807,644.7368421,1436.842105,Pipilo erythrophthalmus,XC
429257,45.524,-93.712,1331.428571,3,0.002253219,649.8412698,143.4920635,352.1693122,3,1,4369.883041,2421.345029,5802.631579,1891.22807,3954.385965,2793.859649,644.7368421,1991.520468,Pipilo erythrophthalmus,XC
429257,45.524,-93.712,1366.984127,28,0.020483047,226.984127,8.571428571,30.8276644,5,5.6,5113.377193,4371.929825,5630.701754,1934.210526,3739.473684,2192.105263,257.8947368,784.4298246,Pipilo erythrophthalmus,XC
429258,45.524,-93.712,1268.253968,15,0.011827284,71.74603175,40.95238095,58.13756614,4,3.75,4676.491228,3063.216374,6576.315789,1805.263158,4814.035088,3008.77193,257.8947368,1656.25731,Pipilo erythrophthalmus,XC
429258,45.524,-93.712,1322.857143,11,0.008315335,82.53968254,50.79365079,60.98124098,3,3.666666667,5708.851675,3403.429027,6576.315789,2793.859649,3825.438596,2922.807018,816.6666667,2348.405104,Pipilo erythrophthalmus,XC
432967,36.2966,-93.9584,1228.888889,8,0.006509946,308.8888889,34.28571429,89.00793651,3,2.666666667,3492.324561,2874.451754,4384.210526,1934.210526,2492.982456,1246.491228,343.8596491,660.8552632,Pipilo erythrophthalmus,XC
432967,36.2966,-93.9584,1229.52381,8,0.006506584,314.2857143,40,109.2063492,3,2.666666667,3675,2842.214912,4427.192982,1848.245614,2621.929825,1375.438596,730.7017544,875.7675439,Pipilo erythrophthalmus,XC
433090,42.758,-70.801,1274.603175,16,0.012552927,316.5079365,31.74603175,56.0515873,3,5.333333333,4975.219298,2791.173246,5802.631579,2235.087719,3610.526316,3051.754386,988.5964912,2227.028509,Pipilo erythrophthalmus,XC
433090,42.758,-70.801,1255.555556,17,0.013539823,301.9047619,20,53.23996265,4,4.25,5160.423117,2887.409701,7693.859649,2235.087719,5501.754386,3137.719298,988.5964912,2315.995872,Pipilo erythrophthalmus,XC
444954,42.7052,-71.615,1498.730159,16,0.010675704,302.2222222,30.47619048,65.21825397,5,3.2,4572.258772,3478.892544,6490.350877,1891.22807,4642.105263,3008.77193,730.7017544,1136.348684,Pipilo erythrophthalmus,XC
444954,42.7052,-71.615,1521.587302,19,0.01248696,242.5396825,18.41269841,54.97076023,7,2.714285714,4422.668513,3472.530009,6275.438596,1891.22807,4427.192982,2922.807018,257.8947368,993.1209603,Pipilo erythrophthalmus,XC
460859,30.036,-83.0443,1108.253968,15,0.013534804,126.031746,24.12698413,47.53439153,3,5,5031.812865,2982.982456,5587.719298,1762.280702,3868.421053,2407.017544,1289.473684,2091.812865,Pipilo erythrophthalmus,XC
460859,30.036,-83.0443,1161.587302,16,0.013774255,128.8888889,20.95238095,46.98412698,4,4,4792.54386,2936.239035,5286.842105,1590.350877,3739.473684,2321.052632,257.8947368,1899.287281,Pipilo erythrophthalmus,XC
464676,35.9692,-87.1365,970.1587302,7,0.007215314,147.6190476,22.85714286,79.04761905,4,1.75,4482.45614,3463.157895,4857.017544,2879.824561,2020.175439,1590.350877,300.877193,1062.280702,Pipilo erythrophthalmus,XC
464676,35.9692,-87.1365,1022.539683,4,0.003911829,150.4761905,111.1111111,131.3492063,2,2,4556.140351,3008.77193,4857.017544,2492.982456,2407.017544,2106.140351,1289.473684,1590.350877,Pipilo erythrophthalmus,XC
466313,40.8918,-91.0756,1503.809524,7,0.004654845,305.7142857,100.952381,154.2403628,3,2.333333333,5870.175439,3684.210526,6877.192982,2106.140351,4814.035088,2836.842105,859.6491228,2228.947368,Pipilo erythrophthalmus,XC
466313,40.8918,-91.0756,1632.698413,10,0.00612483,259.6825397,42.53968254,132.1269841,4,2.5,5665.087719,3580.438596,7178.070175,2149.122807,5071.929825,3309.649123,644.7368421,2127.631579,Pipilo erythrophthalmus,XC
466314,40.8918,-91.0756,1333.968254,11,0.008246073,153.3333333,35.87301587,62.22222222,3,3.666666667,3700.398724,2602.392344,5501.754386,2235.087719,3309.649123,1891.22807,300.877193,1140.988836,Pipilo erythrophthalmus,XC
466314,40.8918,-91.0756,1334.285714,11,0.008244111,151.7460317,36.50793651,61.12554113,4,2.75,3669.138756,2614.114833,5458.77193,2235.087719,3266.666667,1805.263158,257.8947368,1098.00638,Pipilo erythrophthalmus,XC
466364,35.987,-87.145,1021.587302,11,0.010767557,283.8095238,16.50793651,51.51515152,4,2.75,3665.23126,2883.732057,4900,2063.157895,2879.824561,1461.403509,386.8421053,824.4816587,Pipilo erythrophthalmus,XC
466364,35.987,-87.145,1018.730159,12,0.011779371,280.6349206,14.6031746,51.13756614,4,3,3571.125731,2829.678363,4427.192982,2020.175439,2450,1332.45614,429.8245614,784.4298246,Pipilo erythrophthalmus,XC
466700,35.987,-87.145,1189.52381,7,0.005884708,209.2063492,66.66666667,122.4943311,5,1.4,4685.087719,2978.070175,5501.754386,1590.350877,3954.385965,3180.701754,343.8596491,1750,Pipilo erythrophthalmus,XC
466700,35.987,-87.145,1313.968254,8,0.006088427,156.1904762,100.952381,118.3730159,4,2,4620.614035,2831.469298,5587.719298,1719.298246,3911.403509,3481.578947,515.7894737,1832.127193,Pipilo erythrophthalmus,XC
473222,40.451,-73.996,1057.460317,7,0.006619634,169.2063492,30.79365079,80.04535147,4,1.75,5894.736842,2671.052632,7135.087719,2364.035088,4814.035088,4427.192982,1891.22807,3266.666667,Pipilo erythrophthalmus,XC
473222,40.451,-73.996,1381.269841,14,0.010135601,165.3968254,34.6031746,63.7414966,4,3.5,6450.438596,3033.333333,7221.052632,2321.052632,4942.982456,4814.035088,2149.122807,3460.087719,Pipilo erythrophthalmus,XC
476567,41.9563,-82.5268,870.4761905,7,0.008041575,198.7301587,58.73015873,92.97052154,3,2.333333333,4857.017544,2855.263158,5243.859649,2063.157895,3223.684211,2965.789474,773.6842105,2044.736842,Pipilo erythrophthalmus,XC
476567,41.9563,-82.5268,630.7936508,14,0.022194263,125.7142857,14.6031746,34.26303855,3,4.666666667,4258.333333,2876.754386,6877.192982,2278.070175,4642.105263,3567.54386,644.7368421,1424.561404,Pipilo erythrophthalmus,XC
486218,43.2322,-80.0077,1214.603175,7,0.005763199,262.5396825,40,93.37868481,3,2.333333333,4758.77193,3045.614035,5372.807018,1934.210526,3481.578947,2192.105263,472.8070175,1756.140351,Pipilo erythrophthalmus,XC
486218,43.2322,-80.0077,1219.365079,7,0.005740693,276.1904762,53.65079365,105.1247166,3,2.333333333,4857.017544,2855.263158,5372.807018,1934.210526,3481.578947,2492.982456,472.8070175,2044.736842,Pipilo erythrophthalmus,XC
486975,43.3491,-80.1118,1653.650794,6,0.003628336,394.2857143,91.42857143,186.9312169,4,1.5,3918.567251,2736.549708,4857.017544,1977.192982,2922.807018,1676.315789,644.7368421,1225,Pipilo erythrophthalmus,XC
486975,43.3491,-80.1118,1796.825397,6,0.003339223,419.6825397,80,196.4021164,4,1.5,3897.076023,2758.040936,4771.052632,1934.210526,2879.824561,1504.385965,687.7192982,1182.017544,Pipilo erythrophthalmus,XC
487037,43.3491,-80.1118,931.4285714,11,0.011809816,83.80952381,21.58730159,39.22077922,3,3.666666667,4853.110048,4376.395534,6490.350877,2707.894737,3825.438596,1203.508772,257.8947368,519.6969697,Pipilo erythrophthalmus,XC
487037,43.3491,-80.1118,968.2539683,12,0.012393443,69.52380952,8.253968254,26.69312169,4,3,4853.435673,4398.538012,6619.298246,2664.912281,3997.368421,1203.508772,214.9122807,497.880117,Pipilo erythrophthalmus,XC
504696,40.6052,-74.2495,1099.365079,7,0.006367312,179.6825397,34.6031746,92.24489796,2,3.5,7927.192982,6465.789474,8338.596491,5157.894737,3223.684211,2750.877193,472.8070175,1504.385965,Pipilo erythrophthalmus,XC
504696,40.6052,-74.2495,1106.031746,8,0.007233065,154.2857143,31.11111111,76.74603175,4,2,7892.653509,6581.688596,8295.614035,4942.982456,3395.614035,2793.859649,429.8245614,1353.947368,Pipilo erythrophthalmus,XC
533333,39.3439,-84.6688,514.2857143,2,0.003888889,225.0793651,95.87301587,160.4761905,2,1,3717.982456,2127.631579,3782.45614,2020.175439,1805.263158,1805.263158,1461.403509,1633.333333,Pipilo erythrophthalmus,XC
536124,35.8991,-79.0397,559.3650794,2,0.003575482,216.8253968,91.11111111,153.968254,2,1,4427.192982,2364.035088,5501.754386,2364.035088,3180.701754,3180.701754,1031.578947,2106.140351,Pipilo erythrophthalmus,XC
539690,40.4212,-79.9096,1253.650794,10,0.007976703,152.0634921,33.33333333,80.76190476,6,1.666666667,6021.842105,3051.754386,7736.842105,2235.087719,5544.736842,5114.912281,644.7368421,3013.070175,Pipilo erythrophthalmus,XC
539690,40.4212,-79.9096,1340,6,0.004477612,151.4285714,93.65079365,115.5555556,3,2,6125,2629.093567,7435.964912,2192.105263,5286.842105,4900,1461.403509,3538.888889,Pipilo erythrophthalmus,XC
540010,38.8711,-92.3152,1161.269841,10,0.008611263,236.1904762,32.06349206,73.42857143,5,2,5368.508772,4745.263158,7865.789474,2192.105263,5716.666667,1461.403509,300.877193,666.2280702,Pipilo erythrophthalmus,XC
540010,38.8711,-92.3152,1258.730159,3,0.002383354,526.031746,214.2857143,364.6560847,3,1,5716.666667,2951.461988,7908.77193,2149.122807,5802.631579,4083.333333,472.8070175,2808.187135,Pipilo erythrophthalmus,XC
546745,40.7449,-74.5523,588.2539683,4,0.006799784,235.8730159,44.76190476,102.9365079,4,1,2417.763158,1955.701754,3051.754386,1676.315789,1418.421053,902.6315789,300.877193,505.0438596,Pipilo erythrophthalmus,XC
546745,40.7449,-74.5523,605.0793651,3,0.004958027,234.9206349,43.17460317,149.7354497,3,1,2621.929825,1977.192982,3137.719298,1633.333333,1547.368421,1074.561404,429.8245614,687.7192982,Pipilo erythrophthalmus,XC
548754,34.5544,-86.8484,1027.619048,12,0.011677479,268.8888889,26.98412698,66.05820106,4,3,3610.526316,2636.25731,4169.298246,1676.315789,2535.964912,1977.192982,472.8070175,1017.251462,Pipilo erythrophthalmus,XC
548754,34.5544,-86.8484,1032.063492,13,0.012596124,120.6349206,19.36507937,47.74114774,5,2.6,3389.00135,2621.929825,4169.298246,1676.315789,2535.964912,1805.263158,300.877193,810.0539811,Pipilo erythrophthalmus,XC
550428,45.0889,-74.2627,1138.730159,12,0.010538054,210.1587302,31.42857143,65.31746032,4,3,4498.830409,3531.725146,5544.736842,1977.192982,3610.526316,2149.122807,515.7894737,1010.087719,Pipilo erythrophthalmus,XC
550428,45.0889,-74.2627,1171.111111,10,0.008538899,211.4285714,33.65079365,66.63492063,4,2.5,4397.105263,3245.175439,5544.736842,2020.175439,3567.54386,2750.877193,515.7894737,1194.912281,Pipilo erythrophthalmus,XC
550429,45.0889,-74.2627,1274.920635,14,0.010981076,202.5396825,29.20634921,53.08390023,4,3.5,4528.508772,3582.894737,5673.684211,2063.157895,3653.508772,1977.192982,472.8070175,988.5964912,Pipilo erythrophthalmus,XC
550429,45.0889,-74.2627,1256.825397,13,0.010343521,215.8730159,32.06349206,62.90598291,4,3.25,4632.186235,3481.578947,5630.701754,1934.210526,3739.473684,2750.877193,601.754386,1193.589744,Pipilo erythrophthalmus,XC
550431,45.0889,-74.2627,1328.253968,13,0.009787285,216.1904762,30.15873016,55.43345543,4,3.25,4661.94332,3593.994602,5630.701754,2063.157895,3610.526316,2535.964912,472.8070175,1110.931174,Pipilo erythrophthalmus,XC
550431,45.0889,-74.2627,1186.031746,12,0.010117773,217.4603175,36.19047619,62.98941799,4,3,4538.230994,3463.669591,5587.719298,2020.175439,3610.526316,2750.877193,515.7894737,1117.54386,Pipilo erythrophthalmus,XC
551838,41.8605,-88.1756,1176.507937,14,0.011899622,233.015873,40.31746032,62.06349206,3,4.666666667,4970.614035,2680.263158,7006.140351,2192.105263,4857.017544,3997.368421,1547.368421,2333.333333,Pipilo erythrophthalmus,XC
551838,41.8605,-88.1756,1185.396825,13,0.010966792,198.7301587,49.84126984,67.59462759,3,4.333333333,4642.105263,3217.071525,5501.754386,2321.052632,3223.684211,1676.315789,687.7192982,1468.016194,Pipilo erythrophthalmus,XC
554006,40.4366,-79.9039,890.1587302,10,0.011233951,89.84126984,35.55555556,45.96825397,3,3.333333333,5935.877193,3696.491228,7994.736842,2235.087719,5802.631579,3051.754386,1547.368421,2282.368421,Pipilo erythrophthalmus,XC
554006,40.4366,-79.9039,926.6666667,11,0.011870504,75.87301587,30.47619048,42.33766234,3,3.666666667,5876.874003,3661.323764,7564.912281,2235.087719,5372.807018,3094.736842,1504.385965,2258.532695,Pipilo erythrophthalmus,XC
554032,42.0339,-82.8266,1832.063492,15,0.008187489,246.031746,26.98412698,70.8994709,8,1.875,4326.900585,2785.263158,5673.684211,1891.22807,3825.438596,2922.807018,300.877193,1584.619883,Pipilo erythrophthalmus,XC
556863,34.6823,-87.0037,1304.761905,20,0.015328467,295.2380952,13.65079365,35.06349206,7,2.857142857,4652.850877,3984.473684,7650.877193,2106.140351,5587.719298,1590.350877,214.9122807,711.3596491,Pipilo erythrophthalmus,XC
556863,34.6823,-87.0037,1334.603175,10,0.007492864,284.7619048,22.53968254,59.52380952,5,2,5759.649123,4947.280702,7693.859649,2106.140351,5630.701754,1633.333333,472.8070175,855.3508772,Pipilo erythrophthalmus,XC
559342,36.5929,-89.6134,2454.285714,21,0.008556461,275.5555556,42.85714286,84.3537415,2,10.5,4269.590643,3205.263158,4470.175439,3008.77193,1504.385965,1418.421053,515.7894737,1107.309942,Pipilo erythrophthalmus,XC
559342,36.5929,-89.6134,2198.412698,20,0.009097473,183.4920635,44.76190476,77.87301587,1,20,4293.947368,3163.508772,4642.105263,3008.77193,1676.315789,1676.315789,472.8070175,1173.421053,Pipilo erythrophthalmus,XC
561406,42.4941,-76.7898,2293.333333,8,0.003488372,164.1269841,49.52380952,94.84126984,5,1.6,5050.438596,4201.535088,7994.736842,2922.807018,5114.912281,2235.087719,472.8070175,891.8859649,Pipilo erythrophthalmus,XC
561406,42.4941,-76.7898,2266.031746,11,0.004854301,148.8888889,60.95238095,84.99278499,6,1.833333333,4747.607656,3887.958533,7908.77193,2321.052632,5630.701754,2192.105263,257.8947368,902.6315789,Pipilo erythrophthalmus,XC
563205,44.7074,-95.3661,1300.634921,7,0.005381987,229.5238095,63.17460317,110.5668934,4,1.75,4543.859649,3088.596491,5974.561404,2235.087719,3782.45614,2664.912281,386.8421053,1498.245614,Pipilo erythrophthalmus,XC
563205,44.7074,-95.3661,1289.84127,7,0.005427024,252.6984127,67.3015873,116.9160998,4,1.75,4525.438596,3082.45614,5931.578947,2192.105263,3782.45614,2578.947368,472.8070175,1485.964912,Pipilo erythrophthalmus,XC
563617,35.987,-87.145,920.6349206,5,0.005431034,170.4761905,95.23809524,125.2698413,3,1.666666667,4444.385965,2871.22807,5458.77193,2106.140351,3395.614035,2192.105263,859.6491228,1616.140351,Pipilo erythrophthalmus,XC
563617,35.987,-87.145,914.2857143,6,0.0065625,138.4126984,89.52380952,109.4708995,3,2,4656.432749,2793.859649,5587.719298,1977.192982,3653.508772,2321.052632,1203.508772,1905.555556,Pipilo erythrophthalmus,XC
566448,35.987,-87.145,1580.31746,4,0.002531137,568.8888889,206.984127,340.1587302,4,1,4996.710526,3599.780702,6963.157895,2020.175439,4985.964912,2364.035088,472.8070175,1439.912281,Pipilo erythrophthalmus,XC
566448,35.987,-87.145,1681.587302,3,0.001784029,946.984127,233.3333333,491.7460317,3,1,5014.619883,3223.684211,7135.087719,1977.192982,5200.877193,2535.964912,730.7017544,1833.918129,Pipilo erythrophthalmus,XC
566449,35.987,-87.145,1117.777778,3,0.002683897,414.6031746,188.5714286,320.7407407,3,1,5071.929825,2894.152047,5372.807018,2278.070175,3137.719298,2492.982456,2020.175439,2220.760234,Pipilo erythrophthalmus,XC
566449,35.987,-87.145,1423.809524,3,0.002107023,689.5238095,207.3015873,397.2486772,3,1,5028.947368,3209.356725,7178.070175,1977.192982,5243.859649,2535.964912,730.7017544,1862.573099,Pipilo erythrophthalmus,XC
568486,42.3629,-88.9826,1411.111111,8,0.005669291,130.1587302,63.80952381,80.35714286,2,4,5093.421053,2460.745614,5630.701754,2235.087719,3438.596491,3266.666667,2321.052632,2675.657895,Pipilo erythrophthalmus,XC
572238,43.2279,-80.0099,1189.84127,8,0.006723586,218.7301587,28.25396825,84.08730159,4,2,4717.324561,3121.600877,5243.859649,1977.192982,3309.649123,2192.105263,472.8070175,1638.70614,Pipilo erythrophthalmus,XC
572238,43.2279,-80.0099,1226.349206,8,0.006523427,108.5714286,39.68253968,69.00793651,2,4,4830.153509,3384.868421,5243.859649,2750.877193,2535.964912,2149.122807,300.877193,1488.267544,Pipilo erythrophthalmus,XC
572388,35.987,-87.145,967.6190476,9,0.009301181,108.5714286,16.82539683,44.09171076,5,1.8,3772.904483,2932.358674,5200.877193,2020.175439,3223.684211,1418.421053,214.9122807,883.5282651,Pipilo erythrophthalmus,XC
572388,35.987,-87.145,1081.904762,8,0.007394366,265.0793651,20.63492063,70.43650794,3,2.666666667,4223.026316,3003.399123,5243.859649,2020.175439,3266.666667,1762.280702,988.5964912,1262.609649,Pipilo erythrophthalmus,XC
575699,35.987,-87.145,1392.063492,7,0.005028506,214.9206349,80,115.8276644,3,2.333333333,5207.017544,3555.263158,6662.280702,2063.157895,4642.105263,3954.385965,988.5964912,1694.736842,Pipilo erythrophthalmus,XC
575699,35.987,-87.145,1372.380952,7,0.005100625,153.015873,75.23809524,91.51927438,3,2.333333333,4703.508772,3524.561404,6275.438596,2063.157895,4255.263158,2664.912281,945.6140351,1221.929825,Pipilo erythrophthalmus,XC
579064,40.8918,-91.0756,1245.396825,9,0.007226612,192.0634921,38.41269841,84.19753086,4,2.25,3596.19883,2760.42885,5716.666667,2364.035088,3395.614035,2063.157895,343.8596491,878.7524366,Pipilo erythrophthalmus,XC
579064,40.8918,-91.0756,1297.777778,8,0.006164384,256.5079365,66.03174603,110.2777778,3,2.666666667,3696.491228,2788.486842,5673.684211,2321.052632,3395.614035,1719.298246,429.8245614,950.9868421,Pipilo erythrophthalmus,XC
580960,41.8605,-88.1756,1401.587302,34,0.024258211,293.3333333,11.42857143,25.69561158,5,6.8,5056.759546,4276.754386,6447.368421,2063.157895,4427.192982,3997.368421,558.7719298,822.9876161,Pipilo erythrophthalmus,XC
580960,41.8605,-88.1756,1255.555556,8,0.006371681,197.7777778,90.47619048,115.1984127,3,2.666666667,5560.855263,3137.719298,6490.350877,1676.315789,4857.017544,3137.719298,472.8070175,2466.118421,Pipilo erythrophthalmus,XC
581059,40.8918,-91.0756,1623.174603,9,0.00554469,238.0952381,53.33333333,119.5767196,3,3,5105.360624,3242.787524,6533.333333,2063.157895,4513.157895,3051.754386,343.8596491,1905.555556,Pipilo erythrophthalmus,XC
581059,40.8918,-91.0756,1644.126984,8,0.004865804,270.4761905,84.12698413,144.2063492,3,2.666666667,5437.280702,3261.29386,6404.385965,1977.192982,4470.175439,3008.77193,601.754386,2218.969298,Pipilo erythrophthalmus,XC
581502,40.8918,-91.0756,1386.666667,9,0.006490385,316.5079365,29.84126984,100.7054674,6,1.5,5301.169591,3266.666667,7736.842105,2106.140351,5673.684211,3180.701754,1074.561404,2077.48538,Pipilo erythrophthalmus,XC
581502,40.8918,-91.0756,1368.888889,7,0.005113636,323.8095238,53.33333333,118.5034014,5,1.4,6005.263158,2861.403509,7693.859649,2063.157895,5673.684211,5501.754386,1418.421053,3186.842105,Pipilo erythrophthalmus,XC
583502,41.8605,-88.1756,1275.238095,8,0.006273338,187.3015873,82.85714286,119.3650794,3,2.666666667,5743.530702,3051.754386,6576.315789,1719.298246,4900,3309.649123,429.8245614,2734.758772,Pipilo erythrophthalmus,XC
583502,41.8605,-88.1756,1266.984127,28,0.022099724,293.6507937,16.19047619,34.8185941,5,5.6,5081.140351,4032.675439,6447.368421,2106.140351,4384.210526,4126.315789,644.7368421,1091.447368,Pipilo erythrophthalmus,XC
599326,42.7052,-71.615,1312.063492,18,0.013718848,240.6349206,13.01587302,38.58906526,5,3.6,6800.779727,4489.278752,7564.912281,2750.877193,4857.017544,4126.315789,515.7894737,2354.483431,Pipilo erythrophthalmus,XC
599326,42.7052,-71.615,1259.365079,17,0.013498866,240,16.19047619,40.26143791,5,3.4,6798.813209,4604.179567,7607.894737,2750.877193,4900,4126.315789,472.8070175,2237.616099,Pipilo erythrophthalmus,XC
601023,42.7463,-71.7074,1189.206349,18,0.015136145,271.4285714,3.492063492,37.40740741,5,3.6,6156.042885,4529.873294,7435.964912,2063.157895,5415.789474,4341.22807,558.7719298,1669.152047,Pipilo erythrophthalmus,XC
601023,42.7463,-71.7074,1126.984127,10,0.008873239,274.2857143,31.74603175,68.66666667,3,3.333333333,6094.912281,3374.122807,9198.245614,2364.035088,6877.192982,5587.719298,1590.350877,2763.77193,Pipilo erythrophthalmus,XC
624948,31.9237,-81.0559,943.8095238,26,0.027547931,40.95238095,10.79365079,21.91697192,2,13,4747.908232,4108.130904,5931.578947,3352.631579,2621.929825,945.6140351,386.8421053,682.7597841,Pipilo erythrophthalmus,XC
624948,31.9237,-81.0559,941.2698413,27,0.028684654,55.23809524,12.6984127,22.32804233,3,9,4828.362573,4072.189734,5888.596491,3352.631579,2578.947368,2535.964912,214.9122807,799.1552956,Pipilo erythrophthalmus,XC
629357,35.7965,-84.1322,1968.253968,15,0.007620968,123.4920635,44.12698413,71.87301587,5,3,4728.070175,2352.573099,5286.842105,1719.298246,3610.526316,3266.666667,257.8947368,2418.479532,Pipilo erythrophthalmus,XC
645749,39.1914,-84.7174,1217.777778,13,0.010675182,108.2539683,19.68253968,54.50549451,4,3.25,4126.315789,3041.835358,5200.877193,1633.333333,3610.526316,2407.017544,558.7719298,1127.462888,Pipilo erythrophthalmus,XC
645749,39.1914,-84.7174,1093.015873,8,0.007319198,130.1587302,37.14285714,74.20634921,4,2,4454.057018,3293.530702,5028.947368,1633.333333,3438.596491,2364.035088,730.7017544,1203.508772,Pipilo erythrophthalmus,XC
664294,28.6674,-80.6417,1333.650794,16,0.011997144,228.2539683,24.12698413,50.61507937,4,4,5536.677632,3559.484649,7049.122807,1418.421053,5673.684211,4685.087719,558.7719298,2020.175439,Pipilo erythrophthalmus,XC
664294,28.6674,-80.6417,1269.52381,21,0.016541635,199.047619,8.888888889,31.0808768,5,4.2,4672.807018,3764.035088,6963.157895,3137.719298,3868.421053,3094.736842,343.8596491,951.754386,Pipilo erythrophthalmus,XC
691322,42.7463,-71.7074,1580,12,0.007594937,249.8412698,20,96.2962963,6,2,5064.766082,3420.687135,6103.508772,2063.157895,4083.333333,2492.982456,472.8070175,1687.061404,Pipilo erythrophthalmus,XC
691323,42.7463,-71.7074,1232.380952,17,0.013794436,129.2063492,26.98412698,41.68067227,4,4.25,5451.186791,3587.770898,7307.017544,2407.017544,4942.982456,3266.666667,515.7894737,1906.398349,Pipilo erythrophthalmus,XC
691323,42.7463,-71.7074,1110.15873,19,0.01711467,143.4920635,13.33333333,33.24979114,5,3.8,5725.715605,4305.032318,7865.789474,2149.122807,5759.649123,3352.631579,343.8596491,1463.665743,Pipilo erythrophthalmus,XC
691324,42.7393,-71.6212,1196.825397,15,0.012533156,43.49206349,37.46031746,40.57142857,2,7.5,5880,2556.023392,6318.421053,1332.45614,5028.947368,3739.473684,2450,3366.959064,Pipilo erythrophthalmus,XC
691324,42.7393,-71.6212,1202.857143,15,0.012470309,45.07936508,37.14285714,39.68253968,2,7.5,5814.093567,2765.204678,6275.438596,1332.45614,4985.964912,3868.421053,2278.070175,3091.871345,Pipilo erythrophthalmus,XC
